Entity,Code,Year,Annual CO2 emissions from gas (per capita)
Morocco,MAR,2002,0.0029
Morocco,MAR,2003,0.0027
Morocco,MAR,2004,0.0033
Morocco,MAR,2005,0.0285
Morocco,MAR,2006,0.0356
Morocco,MAR,2007,0.0399
Morocco,MAR,2008,0.0353
Morocco,MAR,2009,0.0379
Morocco,MAR,2010,0.0403
Morocco,MAR,2011,0.05
Morocco,MAR,2012,0.0721
Morocco,MAR,2013,0.0697
Morocco,MAR,2014,0.0657
Morocco,MAR,2015,0.067
Morocco,MAR,2016,0.0673
Morocco,MAR,2017,0.0659
Morocco,MAR,2018,0.0587
Morocco,MAR,2019,0.0549
Morocco,MAR,2020,0.0419
Mozambique,MOZ,2001,0.0002
Mozambique,MOZ,2002,0.0002
Mozambique,MOZ,2003,0.0002
Mozambique,MOZ,2004,0.0004
Mozambique,MOZ,2005,0.0068
Mozambique,MOZ,2006,0.0076
Mozambique,MOZ,2007,0.0032
Mozambique,MOZ,2008,0.0053
Mozambique,MOZ,2009,0.0066
Mozambique,MOZ,2010,0.0065
Mozambique,MOZ,2011,0.0076
Mozambique,MOZ,2012,0.0069
Mozambique,MOZ,2013,0.0139
Mozambique,MOZ,2014,0.0505
Mozambique,MOZ,2015,0.0644
Mozambique,MOZ,2016,0.0552
Mozambique,MOZ,2017,0.0487
Mozambique,MOZ,2018,0.0558
Mozambique,MOZ,2019,0.0618
Mozambique,MOZ,2020,0.0587
Myanmar,MMR,1950,0.0002
Myanmar,MMR,1951,0.0002
Myanmar,MMR,1952,0.0004
Myanmar,MMR,1953,0.0006
Myanmar,MMR,1954,0.0006
Myanmar,MMR,1955,0.0006
Myanmar,MMR,1956,0.0007
Myanmar,MMR,1957,0.0005
Myanmar,MMR,1958,0.0009
Myanmar,MMR,1959,0.0005
Myanmar,MMR,1960,0.0019
Myanmar,MMR,1961,0.0013
Myanmar,MMR,1962,0.0015
Myanmar,MMR,1963,0.0013
Myanmar,MMR,1964,0.0003
Myanmar,MMR,1965,0.0006
Myanmar,MMR,1966,0.0009
Myanmar,MMR,1967,0.0006
Myanmar,MMR,1968,0.0008
Myanmar,MMR,1969,0.0012
Myanmar,MMR,1970,0.004
Myanmar,MMR,1971,0.0046
Myanmar,MMR,1972,0.0069
Myanmar,MMR,1973,0.0066
Myanmar,MMR,1974,0.0067
Myanmar,MMR,1975,0.0115
Myanmar,MMR,1976,0.0154
Myanmar,MMR,1977,0.014
Myanmar,MMR,1978,0.016
Myanmar,MMR,1979,0.0161
Myanmar,MMR,1980,0.0191
Myanmar,MMR,1981,0.0231
Myanmar,MMR,1982,0.0265
Myanmar,MMR,1983,0.0271
Myanmar,MMR,1984,0.0356
Myanmar,MMR,1985,0.0472
Myanmar,MMR,1986,0.0538
Myanmar,MMR,1987,0.0544
Myanmar,MMR,1988,0.0526
Myanmar,MMR,1989,0.0527
Myanmar,MMR,1990,0.0421
Myanmar,MMR,1991,0.0392
Myanmar,MMR,1992,0.0381
Myanmar,MMR,1993,0.0465
Myanmar,MMR,1994,0.0574
Myanmar,MMR,1995,0.0635
Myanmar,MMR,1996,0.0681
Myanmar,MMR,1997,0.0726
Myanmar,MMR,1998,0.0691
Myanmar,MMR,1999,0.0645
Myanmar,MMR,2000,0.0586
Myanmar,MMR,2001,0.0471
Myanmar,MMR,2002,0.0482
Myanmar,MMR,2003,0.0635
Myanmar,MMR,2004,0.1062
Myanmar,MMR,2005,0.1115
Myanmar,MMR,2006,0.1244
Myanmar,MMR,2007,0.1243
Myanmar,MMR,2008,0.0731
Myanmar,MMR,2009,0.108
Myanmar,MMR,2010,0.0818
Myanmar,MMR,2011,0.1078
Myanmar,MMR,2012,0.0696
Myanmar,MMR,2013,0.081
Myanmar,MMR,2014,0.0924
Myanmar,MMR,2015,0.2059
Myanmar,MMR,2016,0.1523
Myanmar,MMR,2017,0.1586
Myanmar,MMR,2018,0.1756
Myanmar,MMR,2019,0.1821
Myanmar,MMR,2020,0.1857
Netherlands,NLD,1948,0.0011
Netherlands,NLD,1949,0.0011
Netherlands,NLD,1950,0.0015
Netherlands,NLD,1951,0.0014
Netherlands,NLD,1952,0.0028
Netherlands,NLD,1953,0.0042
Netherlands,NLD,1954,0.0166
Netherlands,NLD,1955,0.0239
Netherlands,NLD,1956,0.0273
Netherlands,NLD,1957,0.026
Netherlands,NLD,1958,0.0329
Netherlands,NLD,1959,0.0396
Netherlands,NLD,1960,0.0566
Netherlands,NLD,1961,0.0758
Netherlands,NLD,1962,0.0819
Netherlands,NLD,1963,0.0937
Netherlands,NLD,1964,0.1273
Netherlands,NLD,1965,0.2462
Netherlands,NLD,1966,0.4611
Netherlands,NLD,1967,0.8226
Netherlands,NLD,1968,1.3405
Netherlands,NLD,1969,1.4394
Netherlands,NLD,1970,2.7185
Netherlands,NLD,1971,3.4807
Netherlands,NLD,1972,4.4502
Netherlands,NLD,1973,4.8588
Netherlands,NLD,1974,5.1652
Netherlands,NLD,1975,5.2545
Netherlands,NLD,1976,5.4345
Netherlands,NLD,1977,5.3338
Netherlands,NLD,1978,5.5809
Netherlands,NLD,1979,6.0065
Netherlands,NLD,1980,5.5923
Netherlands,NLD,1981,5.7292
Netherlands,NLD,1982,4.3848
Netherlands,NLD,1983,4.6428
Netherlands,NLD,1984,4.8851
Netherlands,NLD,1985,5.1031
Netherlands,NLD,1986,4.5889
Netherlands,NLD,1987,4.7147
Netherlands,NLD,1988,4.2463
Netherlands,NLD,1989,5.1663
Netherlands,NLD,1990,4.8861
Netherlands,NLD,1991,5.3973
Netherlands,NLD,1992,5.2289
Netherlands,NLD,1993,5.3616
Netherlands,NLD,1994,5.1207
Netherlands,NLD,1995,5.2369
Netherlands,NLD,1996,5.7828
Netherlands,NLD,1997,5.3677
Netherlands,NLD,1998,5.2845
Netherlands,NLD,1999,5.1333
Netherlands,NLD,2000,5.1064
Netherlands,NLD,2001,5.206
Netherlands,NLD,2002,5.1208
Netherlands,NLD,2003,5.1297
Netherlands,NLD,2004,5.245
Netherlands,NLD,2005,5.0615
Netherlands,NLD,2006,4.883
Netherlands,NLD,2007,4.7123
Netherlands,NLD,2008,4.9186
Netherlands,NLD,2009,4.9267
Netherlands,NLD,2010,5.4992
Netherlands,NLD,2011,4.7762
Netherlands,NLD,2012,4.541
Netherlands,NLD,2013,4.5684
Netherlands,NLD,2014,3.9669
Netherlands,NLD,2015,3.9062
Netherlands,NLD,2016,4.0631
Netherlands,NLD,2017,4.1562
Netherlands,NLD,2018,4.0945
Netherlands,NLD,2019,4.2517
Netherlands,NLD,2020,4.1287
New Zealand,NZL,1970,0.0728
New Zealand,NZL,1971,0.0919
New Zealand,NZL,1972,0.1438
New Zealand,NZL,1973,0.1691
New Zealand,NZL,1974,0.1891
New Zealand,NZL,1975,0.1961
New Zealand,NZL,1976,0.5422
New Zealand,NZL,1977,0.8752
New Zealand,NZL,1978,0.8597
New Zealand,NZL,1979,0.6404
New Zealand,NZL,1980,0.5787
New Zealand,NZL,1981,0.6831
New Zealand,NZL,1982,1.2112
New Zealand,NZL,1983,1.3035
New Zealand,NZL,1984,1.7252
New Zealand,NZL,1985,2.1021
New Zealand,NZL,1986,2.5037
New Zealand,NZL,1987,2.3905
New Zealand,NZL,1988,2.6048
New Zealand,NZL,1989,2.6473
New Zealand,NZL,1990,2.121
New Zealand,NZL,1991,2.3277
New Zealand,NZL,1992,2.41
New Zealand,NZL,1993,2.2955
New Zealand,NZL,1994,2.1107
New Zealand,NZL,1995,1.921
New Zealand,NZL,1996,2.1772
New Zealand,NZL,1997,2.4585
New Zealand,NZL,1998,2.1059
New Zealand,NZL,1999,2.3924
New Zealand,NZL,2000,2.4535
New Zealand,NZL,2001,2.6678
New Zealand,NZL,2002,2.4837
New Zealand,NZL,2003,2.1021
New Zealand,NZL,2004,1.7805
New Zealand,NZL,2005,1.8312
New Zealand,NZL,2006,1.8314
New Zealand,NZL,2007,1.985
New Zealand,NZL,2008,1.8488
New Zealand,NZL,2009,1.7611
New Zealand,NZL,2010,1.9475
New Zealand,NZL,2011,1.7534
New Zealand,NZL,2012,1.8802
New Zealand,NZL,2013,1.845
New Zealand,NZL,2014,1.8737
New Zealand,NZL,2015,1.8271
New Zealand,NZL,2016,1.6888
New Zealand,NZL,2017,1.8063
New Zealand,NZL,2018,1.6611
New Zealand,NZL,2019,1.7634
New Zealand,NZL,2020,1.6272
Nigeria,NGA,1963,0.0012
Nigeria,NGA,1964,0.0021
Nigeria,NGA,1965,0.0037
Nigeria,NGA,1966,0.0066
Nigeria,NGA,1967,0.0067
Nigeria,NGA,1968,0.0053
Nigeria,NGA,1969,0.0022
Nigeria,NGA,1970,0.0038
Nigeria,NGA,1971,0.0061
Nigeria,NGA,1972,0.0089
Nigeria,NGA,1973,0.0097
Nigeria,NGA,1974,0.0126
Nigeria,NGA,1975,0.0122
Nigeria,NGA,1976,0.0186
Nigeria,NGA,1977,0.1052
Nigeria,NGA,1978,0.0718
Nigeria,NGA,1979,0.0353
Nigeria,NGA,1980,0.0346
Nigeria,NGA,1981,0.1304
Nigeria,NGA,1982,0.1271
Nigeria,NGA,1983,0.0555
Nigeria,NGA,1984,0.0484
Nigeria,NGA,1985,0.0643
Nigeria,NGA,1986,0.0738
Nigeria,NGA,1987,0.0762
Nigeria,NGA,1988,0.0801
Nigeria,NGA,1989,0.0856
Nigeria,NGA,1990,0.0785
Nigeria,NGA,1991,0.0934
Nigeria,NGA,1992,0.0958
Nigeria,NGA,1993,0.102
Nigeria,NGA,1994,0.0975
Nigeria,NGA,1995,0.0932
Nigeria,NGA,1996,0.0922
Nigeria,NGA,1997,0.094
Nigeria,NGA,1998,0.0948
Nigeria,NGA,1999,0.0973
Nigeria,NGA,2000,0.1078
Nigeria,NGA,2001,0.0926
Nigeria,NGA,2002,0.0925
Nigeria,NGA,2003,0.1524
Nigeria,NGA,2004,0.1515
Nigeria,NGA,2005,0.1486
Nigeria,NGA,2006,0.1517
Nigeria,NGA,2007,0.1519
Nigeria,NGA,2008,0.1374
Nigeria,NGA,2009,0.117
Nigeria,NGA,2010,0.1274
Nigeria,NGA,2011,0.172
Nigeria,NGA,2012,0.1727
Nigeria,NGA,2013,0.1667
Nigeria,NGA,2014,0.1852
Nigeria,NGA,2015,0.1791
Nigeria,NGA,2016,0.1661
Nigeria,NGA,2017,0.1698
Nigeria,NGA,2018,0.1849
Nigeria,NGA,2019,0.1882
Nigeria,NGA,2020,0.1899
North America,,1882,0.0028
North America,,1883,0.0064
North America,,1884,0.0192
North America,,1885,0.0596
North America,,1886,0.1204
North America,,1887,0.1808
North America,,1888,0.2516
North America,,1889,0.1795
North America,,1890,0.168
North America,,1891,0.1081
North America,,1892,0.0922
North America,,1893,0.0849
North America,,1894,0.0766
North America,,1895,0.0791
North America,,1896,0.0755
North America,,1897,0.0789
North America,,1898,0.09
North America,,1899,0.1139
North America,,1900,0.1183
North America,,1901,0.1294
North America,,1902,0.1352
North America,,1903,0.1407
North America,,1904,0.1441
North America,,1905,0.1601
North America,,1906,0.174
North America,,1907,0.1783
North America,,1908,0.1732
North America,,1909,0.2028
North America,,1910,0.2113
North America,,1911,0.2147
North America,,1912,0.2331
North America,,1913,0.2401
North America,,1914,0.2414
North America,,1915,0.2518
North America,,1916,0.2983
North America,,1917,0.3109
North America,,1918,0.2764
North America,,1919,0.2819
North America,,1920,0.2976
North America,,1921,0.2462
North America,,1922,0.2788
North America,,1923,0.3617
North America,,1924,0.4028
North America,,1925,0.4166
North America,,1926,0.4505
North America,,1927,0.4888
North America,,1928,0.5218
North America,,1929,0.6343
North America,,1930,0.6348
North America,,1931,0.5465
North America,,1932,0.501
North America,,1933,0.5
North America,,1934,0.5607
North America,,1935,0.606
North America,,1936,0.6794
North America,,1937,0.754
North America,,1938,0.7162
North America,,1939,0.761
North America,,1940,0.8123
North America,,1941,0.8119
North America,,1942,0.8673
North America,,1943,0.9422
North America,,1944,1.0029
North America,,1945,1.0448
North America,,1946,1.0565
North America,,1947,1.1332
North America,,1948,1.2453
North America,,1949,1.2873
North America,,1950,1.444
North America,,1951,1.6712
North America,,1952,1.7571
North America,,1953,1.8128
North America,,1954,1.8674
North America,,1955,1.9781
North America,,1956,2.0487
North America,,1957,2.1514
North America,,1958,2.2398
North America,,1959,2.2962
North America,,1960,2.4065
North America,,1961,2.3957
North America,,1962,2.5165
North America,,1963,2.6043
North America,,1964,2.7458
North America,,1965,2.8006
North America,,1966,2.9723
North America,,1967,3.0722
North America,,1968,3.2365
North America,,1969,3.4544
North America,,1970,3.55
North America,,1971,3.6268
North America,,1972,3.663
North America,,1973,3.6024
North America,,1974,3.4118
North America,,1975,3.1913
North America,,1976,3.269
North America,,1977,3.1535
North America,,1978,3.1333
North America,,1979,3.2626
North America,,1980,3.1795
North America,,1981,3.0933
North America,,1982,2.885
North America,,1983,2.7097
North America,,1984,2.8183
North America,,1985,2.7195
North America,,1986,2.5331
North America,,1987,2.616
North America,,1988,2.7115
North America,,1989,2.7992
North America,,1990,2.8863
North America,,1991,2.9082
North America,,1992,2.9694
North America,,1993,3.0059
North America,,1994,3.0406
North America,,1995,3.1247
North America,,1996,3.1594
North America,,1997,3.1398
North America,,1998,3.0597
North America,,1999,3.0586
North America,,2000,3.18
North America,,2001,3.0288
North America,,2002,3.1132
North America,,2003,3.0453
North America,,2004,3.0297
North America,,2005,2.9701
North America,,2006,2.9388
North America,,2007,3.0745
North America,,2008,3.0594
North America,,2009,2.9841
North America,,2010,3.0813
North America,,2011,3.127
North America,,2012,3.2174
North America,,2013,3.2813
North America,,2014,3.3068
North America,,2015,3.3619
North America,,2016,3.3351
North America,,2017,3.2606
North America,,2018,3.5492
North America,,2019,3.6213
North America,,2020,3.4939
North America (excl. USA),,1911,0.0277
North America (excl. USA),,1912,0.0362
North America (excl. USA),,1913,0.0481
North America (excl. USA),,1914,0.0506
North America (excl. USA),,1915,0.0467
North America (excl. USA),,1916,0.0587
North America (excl. USA),,1917,0.0628
North America (excl. USA),,1918,0.0458
North America (excl. USA),,1919,0.0449
North America (excl. USA),,1920,0.0354
North America (excl. USA),,1921,0.0311
North America (excl. USA),,1922,0.0319
North America (excl. USA),,1923,0.0342
North America (excl. USA),,1924,0.0314
North America (excl. USA),,1925,0.0509
North America (excl. USA),,1926,0.0394
North America (excl. USA),,1927,0.0431
North America (excl. USA),,1928,0.0445
North America (excl. USA),,1929,0.0793
North America (excl. USA),,1930,0.0765
North America (excl. USA),,1931,0.066
North America (excl. USA),,1932,0.06
North America (excl. USA),,1933,0.0719
North America (excl. USA),,1934,0.0635
North America (excl. USA),,1935,0.082
North America (excl. USA),,1936,0.093
North America (excl. USA),,1937,0.1304
North America (excl. USA),,1938,0.1403
North America (excl. USA),,1939,0.1405
North America (excl. USA),,1940,0.1561
North America (excl. USA),,1941,0.1201
North America (excl. USA),,1942,0.119
North America (excl. USA),,1943,0.1025
North America (excl. USA),,1944,0.099
North America (excl. USA),,1945,0.103
North America (excl. USA),,1946,0.1082
North America (excl. USA),,1947,0.1134
North America (excl. USA),,1948,0.118
North America (excl. USA),,1949,0.1188
North America (excl. USA),,1950,0.0904
North America (excl. USA),,1951,0.0975
North America (excl. USA),,1952,0.102
North America (excl. USA),,1953,0.109
North America (excl. USA),,1954,0.1237
North America (excl. USA),,1955,0.1412
North America (excl. USA),,1956,0.1545
North America (excl. USA),,1957,0.1823
North America (excl. USA),,1958,0.2335
North America (excl. USA),,1959,0.2805
North America (excl. USA),,1960,0.3367
North America (excl. USA),,1961,0.3635
North America (excl. USA),,1962,0.4283
North America (excl. USA),,1963,0.3765
North America (excl. USA),,1964,0.5117
North America (excl. USA),,1965,0.5621
North America (excl. USA),,1966,0.6066
North America (excl. USA),,1967,0.6456
North America (excl. USA),,1968,0.7279
North America (excl. USA),,1969,0.7328
North America (excl. USA),,1970,0.7663
North America (excl. USA),,1971,0.7838
North America (excl. USA),,1972,0.8539
North America (excl. USA),,1973,0.8968
North America (excl. USA),,1974,0.8953
North America (excl. USA),,1975,0.8965
North America (excl. USA),,1976,0.979
North America (excl. USA),,1977,0.9965
North America (excl. USA),,1978,1.0541
North America (excl. USA),,1979,1.1486
North America (excl. USA),,1980,1.1486
North America (excl. USA),,1981,1.1319
North America (excl. USA),,1982,1.1472
North America (excl. USA),,1983,1.1533
North America (excl. USA),,1984,1.1819
North America (excl. USA),,1985,1.2094
North America (excl. USA),,1986,1.0773
North America (excl. USA),,1987,1.0847
North America (excl. USA),,1988,1.1131
North America (excl. USA),,1989,1.1836
North America (excl. USA),,1990,1.1026
North America (excl. USA),,1991,1.095
North America (excl. USA),,1992,1.1208
North America (excl. USA),,1993,1.1279
North America (excl. USA),,1994,1.14
North America (excl. USA),,1995,1.1599
North America (excl. USA),,1996,1.2174
North America (excl. USA),,1997,1.2112
North America (excl. USA),,1998,1.2173
North America (excl. USA),,1999,1.2726
North America (excl. USA),,2000,1.3737
North America (excl. USA),,2001,1.3407
North America (excl. USA),,2002,1.4101
North America (excl. USA),,2003,1.4695
North America (excl. USA),,2004,1.459
North America (excl. USA),,2005,1.4612
North America (excl. USA),,2006,1.5207
North America (excl. USA),,2007,1.5601
North America (excl. USA),,2008,1.5441
North America (excl. USA),,2009,1.518
North America (excl. USA),,2010,1.5257
North America (excl. USA),,2011,1.6067
North America (excl. USA),,2012,1.6118
North America (excl. USA),,2013,1.6475
North America (excl. USA),,2014,1.6402
North America (excl. USA),,2015,1.6557
North America (excl. USA),,2016,1.6136
North America (excl. USA),,2017,1.5791
North America (excl. USA),,2018,1.6483
North America (excl. USA),,2019,1.6501
North America (excl. USA),,2020,1.5616
North Macedonia,MKD,1998,0.02
North Macedonia,MKD,1999,0.038
North Macedonia,MKD,2000,0.0612
North Macedonia,MKD,2001,0.0807
North Macedonia,MKD,2002,0.084
North Macedonia,MKD,2003,0.0732
North Macedonia,MKD,2004,0.0659
North Macedonia,MKD,2005,0.0694
North Macedonia,MKD,2006,0.0746
North Macedonia,MKD,2007,0.094
North Macedonia,MKD,2008,0.1081
North Macedonia,MKD,2009,0.0709
North Macedonia,MKD,2010,0.1061
North Macedonia,MKD,2011,0.122
North Macedonia,MKD,2012,0.1254
North Macedonia,MKD,2013,0.143
North Macedonia,MKD,2014,0.1217
North Macedonia,MKD,2015,0.111
North Macedonia,MKD,2016,0.1743
North Macedonia,MKD,2017,0.2235
North Macedonia,MKD,2018,0.2058
North Macedonia,MKD,2019,0.2406
North Macedonia,MKD,2020,0.2749
Norway,NOR,1975,0.3387
Norway,NOR,1976,0.5644
Norway,NOR,1977,0.8879
Norway,NOR,1978,1.116
Norway,NOR,1979,1.1489
Norway,NOR,1980,0.8904
Norway,NOR,1981,0.9639
Norway,NOR,1982,0.909
Norway,NOR,1983,1.0011
Norway,NOR,1984,1.1601
Norway,NOR,1985,1.0352
Norway,NOR,1986,1.2418
Norway,NOR,1987,1.1696
Norway,NOR,1988,1.5432
Norway,NOR,1989,1.5471
Norway,NOR,1990,1.5672
Norway,NOR,1991,1.6317
Norway,NOR,1992,1.6801
Norway,NOR,1993,1.7544
Norway,NOR,1994,1.8839
Norway,NOR,1995,1.8977
Norway,NOR,1996,2.0102
Norway,NOR,1997,2.1204
Norway,NOR,1998,1.9574
Norway,NOR,1999,1.8828
Norway,NOR,2000,2.2127
Norway,NOR,2001,2.4617
Norway,NOR,2002,2.4969
Norway,NOR,2003,2.6285
Norway,NOR,2004,2.7264
Norway,NOR,2005,2.6614
Norway,NOR,2006,2.6406
Norway,NOR,2007,2.6627
Norway,NOR,2008,2.6844
Norway,NOR,2009,2.8121
Norway,NOR,2010,2.7952
Norway,NOR,2011,2.6397
Norway,NOR,2012,2.5661
Norway,NOR,2013,2.4631
Norway,NOR,2014,2.5863
Norway,NOR,2015,2.7075
Norway,NOR,2016,2.6128
Norway,NOR,2017,2.6447
Norway,NOR,2018,2.5851
Norway,NOR,2019,2.5483
Norway,NOR,2020,2.4546
Oceania,,1962,0.0002
Oceania,,1963,0.0004
Oceania,,1964,0.0004
Oceania,,1965,0.0004
Oceania,,1966,0.0004
Oceania,,1967,0.0004
Oceania,,1968,0.0006
Oceania,,1969,0.0253
Oceania,,1970,0.1503
Oceania,,1971,0.2172
Oceania,,1972,0.3062
Oceania,,1973,0.3359
Oceania,,1974,0.3917
Oceania,,1975,0.418
Oceania,,1976,0.5028
Oceania,,1977,0.6251
Oceania,,1978,0.7386
Oceania,,1979,0.7645
Oceania,,1980,0.8499
Oceania,,1981,0.9677
Oceania,,1982,1.1165
Oceania,,1983,1.1233
Oceania,,1984,1.2142
Oceania,,1985,1.4915
Oceania,,1986,1.4401
Oceania,,1987,1.4384
Oceania,,1988,1.472
Oceania,,1989,1.4816
Oceania,,1990,1.559
Oceania,,1991,1.5085
Oceania,,1992,1.5389
Oceania,,1993,1.5707
Oceania,,1994,1.5951
Oceania,,1995,1.6359
Oceania,,1996,1.6549
Oceania,,1997,1.7236
Oceania,,1998,1.7313
Oceania,,1999,1.8068
Oceania,,2000,1.8239
Oceania,,2001,1.924
Oceania,,2002,1.9303
Oceania,,2003,1.8259
Oceania,,2004,1.8487
Oceania,,2005,1.8787
Oceania,,2006,1.9026
Oceania,,2007,2.0303
Oceania,,2008,2.0134
Oceania,,2009,1.957
Oceania,,2010,2
Oceania,,2011,2.015
Oceania,,2012,2.0094
Oceania,,2013,2.0211
Oceania,,2014,2.1065
Oceania,,2015,2.0679
Oceania,,2016,2.1151
Oceania,,2017,2.1138
Oceania,,2018,2.152
Oceania,,2019,2.181
Oceania,,2020,2.1071
Oman,OMN,1978,0.7305
Oman,OMN,1979,1.1639
Oman,OMN,1980,1.3966
Oman,OMN,1981,0.9726
Oman,OMN,1982,1.2155
Oman,OMN,1983,1.486
Oman,OMN,1984,2.0636
Oman,OMN,1985,2.4526
Oman,OMN,1986,2.8737
Oman,OMN,1987,2.763
Oman,OMN,1988,2.8166
Oman,OMN,1989,2.5589
Oman,OMN,1990,2.3191
Oman,OMN,1991,2.3539
Oman,OMN,1992,3.1546
Oman,OMN,1993,3.662
Oman,OMN,1994,3.9174
Oman,OMN,1995,3.1193
Oman,OMN,1996,2.8537
Oman,OMN,1997,3.3322
Oman,OMN,1998,3.9253
Oman,OMN,1999,4.3255
Oman,OMN,2000,4.8628
Oman,OMN,2001,5.2871
Oman,OMN,2002,6.5589
Oman,OMN,2003,7.048
Oman,OMN,2004,6.2851
Oman,OMN,2005,7.5228
Oman,OMN,2006,7.9917
Oman,OMN,2007,8.1728
Oman,OMN,2008,10.4297
Oman,OMN,2009,9.9887
Oman,OMN,2010,11.2145
Oman,OMN,2011,12.0311
Oman,OMN,2012,11.9029
Oman,OMN,2013,12.1208
Oman,OMN,2014,11.1651
Oman,OMN,2015,11.3071
Oman,OMN,2016,10.7731
Oman,OMN,2017,10.1794
Oman,OMN,2018,10.6214
Oman,OMN,2019,10.3108
Oman,OMN,2020,10.4106
Pakistan,PAK,1955,0.0015
Pakistan,PAK,1956,0.0074
Pakistan,PAK,1957,0.0108
Pakistan,PAK,1958,0.0132
Pakistan,PAK,1959,0.0157
Pakistan,PAK,1960,0.0222
Pakistan,PAK,1961,0.0264
Pakistan,PAK,1962,0.0318
Pakistan,PAK,1963,0.0389
Pakistan,PAK,1964,0.0476
Pakistan,PAK,1965,0.055
Pakistan,PAK,1966,0.0607
Pakistan,PAK,1967,0.0689
Pakistan,PAK,1968,0.0754
Pakistan,PAK,1969,0.0899
Pakistan,PAK,1970,0.0713
Pakistan,PAK,1971,0.0726
Pakistan,PAK,1972,0.0881
Pakistan,PAK,1973,0.0978
Pakistan,PAK,1974,0.1079
Pakistan,PAK,1975,0.1137
Pakistan,PAK,1976,0.116
Pakistan,PAK,1977,0.125
Pakistan,PAK,1978,0.1241
Pakistan,PAK,1979,0.1289
Pakistan,PAK,1980,0.1478
Pakistan,PAK,1981,0.166
Pakistan,PAK,1982,0.1659
Pakistan,PAK,1983,0.1689
Pakistan,PAK,1984,0.1637
Pakistan,PAK,1985,0.1678
Pakistan,PAK,1986,0.1705
Pakistan,PAK,1987,0.1708
Pakistan,PAK,1988,0.18
Pakistan,PAK,1989,0.2005
Pakistan,PAK,1990,0.2148
Pakistan,PAK,1991,0.2165
Pakistan,PAK,1992,0.224
Pakistan,PAK,1993,0.2302
Pakistan,PAK,1994,0.2371
Pakistan,PAK,1995,0.2271
Pakistan,PAK,1996,0.2387
Pakistan,PAK,1997,0.2458
Pakistan,PAK,1998,0.2402
Pakistan,PAK,1999,0.2487
Pakistan,PAK,2000,0.2555
Pakistan,PAK,2001,0.2593
Pakistan,PAK,2002,0.2994
Pakistan,PAK,2003,0.3587
Pakistan,PAK,2004,0.388
Pakistan,PAK,2005,0.3961
Pakistan,PAK,2006,0.3887
Pakistan,PAK,2007,0.3871
Pakistan,PAK,2008,0.3831
Pakistan,PAK,2009,0.3816
Pakistan,PAK,2010,0.3518
Pakistan,PAK,2011,0.3598
Pakistan,PAK,2012,0.3427
Pakistan,PAK,2013,0.3332
Pakistan,PAK,2014,0.3287
Pakistan,PAK,2015,0.323
Pakistan,PAK,2016,0.3452
Pakistan,PAK,2017,0.3573
Pakistan,PAK,2018,0.3571
Pakistan,PAK,2019,0.3569
Pakistan,PAK,2020,0.3245
Panama,PAN,1986,0.0436
Panama,PAN,1987,0.0427
Panama,PAN,1988,0.0449
Panama,PAN,1989,0.0423
Panama,PAN,2018,0.0807
Panama,PAN,2019,0.2093
Panama,PAN,2020,0.1528
Papua New Guinea,PNG,1990,0.0325
Papua New Guinea,PNG,1991,0.0317
Papua New Guinea,PNG,1992,0.031
Papua New Guinea,PNG,1993,0.031
Papua New Guinea,PNG,1994,0.0325
Papua New Guinea,PNG,1995,0.0367
Papua New Guinea,PNG,1996,0.0503
Papua New Guinea,PNG,1997,0.0417
Papua New Guinea,PNG,1998,0.0473
Papua New Guinea,PNG,1999,0.041
Papua New Guinea,PNG,2000,0.042
Papua New Guinea,PNG,2001,0.0497
Papua New Guinea,PNG,2002,0.0487
Papua New Guinea,PNG,2003,0.0442
Papua New Guinea,PNG,2004,0.0398
Papua New Guinea,PNG,2005,0.0452
Papua New Guinea,PNG,2006,0.0419
Papua New Guinea,PNG,2007,0.0382
Papua New Guinea,PNG,2008,0.0415
Papua New Guinea,PNG,2009,0.0421
Papua New Guinea,PNG,2010,0.0396
Papua New Guinea,PNG,2011,0.0407
Papua New Guinea,PNG,2012,0.0341
Papua New Guinea,PNG,2013,0.0334
Papua New Guinea,PNG,2014,0.0733
Papua New Guinea,PNG,2015,0.0999
Papua New Guinea,PNG,2016,0.1037
Papua New Guinea,PNG,2017,0.1107
Papua New Guinea,PNG,2018,0.1094
Papua New Guinea,PNG,2019,0.112
Papua New Guinea,PNG,2020,0.1128
Peru,PER,1925,0.1505
Peru,PER,1929,0.1869
Peru,PER,1933,0.1998
Peru,PER,1937,0.2322
Peru,PER,1938,0.2099
Peru,PER,1950,0.016
Peru,PER,1951,0.0156
Peru,PER,1952,0.0152
Peru,PER,1953,0.0148
Peru,PER,1954,0.0144
Peru,PER,1955,0.0141
Peru,PER,1956,0.0137
Peru,PER,1957,0.0133
Peru,PER,1958,0.013
Peru,PER,1959,0.0126
Peru,PER,1960,0.0123
Peru,PER,1961,0.0119
Peru,PER,1962,0.0116
Peru,PER,1963,0.0126
Peru,PER,1964,0.0579
Peru,PER,1965,0.0532
Peru,PER,1966,0.0541
Peru,PER,1967,0.0485
Peru,PER,1968,0.0541
Peru,PER,1969,0.054
Peru,PER,1970,0.0539
Peru,PER,1971,0.0522
Peru,PER,1972,0.0495
Peru,PER,1973,0.0476
Peru,PER,1974,0.0483
Peru,PER,1975,0.0608
Peru,PER,1976,0.0657
Peru,PER,1977,0.0588
Peru,PER,1978,0.0597
