Entity,Code,Year,Annual CO2 emissions from coal (per capita)
Malawi,MWI,2017,0.0122
Malawi,MWI,2018,0.0129
Malawi,MWI,2019,0.0107
Malawi,MWI,2020,0.0108
Malaysia,MYS,1890,0.0048
Malaysia,MYS,1891,0.0116
Malaysia,MYS,1892,0.0291
Malaysia,MYS,1893,0.0065
Malaysia,MYS,1894,0.0272
Malaysia,MYS,1895,0.0607
Malaysia,MYS,1896,0.0665
Malaysia,MYS,1897,0.0473
Malaysia,MYS,1898,0.064
Malaysia,MYS,1899,0.0585
Malaysia,MYS,1900,0.0275
Malaysia,MYS,1901,0.0217
Malaysia,MYS,1902,0.0228
Malaysia,MYS,1903,0.0222
Malaysia,MYS,1904,0.0139
Malaysia,MYS,1905,0.0166
Malaysia,MYS,1906,0.0147
Malaysia,MYS,1907,0.0345
Malaysia,MYS,1908,0.035
Malaysia,MYS,1909,0.063
Malaysia,MYS,1910,0.0856
Malaysia,MYS,1914,0.0012
Malaysia,MYS,1915,0.0109
Malaysia,MYS,1916,0.0878
Malaysia,MYS,1917,0.1311
Malaysia,MYS,1918,0.1391
Malaysia,MYS,1919,0.1542
Malaysia,MYS,1920,0.1969
Malaysia,MYS,1921,0.2318
Malaysia,MYS,1922,0.2138
Malaysia,MYS,1923,0.2358
Malaysia,MYS,1924,0.2709
Malaysia,MYS,1925,0.2899
Malaysia,MYS,1926,0.3178
Malaysia,MYS,1927,0.3062
Malaysia,MYS,1928,0.3768
Malaysia,MYS,1929,0.438
Malaysia,MYS,1930,0.3665
Malaysia,MYS,1931,0.2551
Malaysia,MYS,1932,0.1721
Malaysia,MYS,1933,0.1331
Malaysia,MYS,1934,0.1918
Malaysia,MYS,1935,0.2196
Malaysia,MYS,1936,0.2873
Malaysia,MYS,1937,0.3513
Malaysia,MYS,1938,0.2621
Malaysia,MYS,1939,0.2365
Malaysia,MYS,1940,0.4118
Malaysia,MYS,1941,0.3556
Malaysia,MYS,1942,0.1243
Malaysia,MYS,1943,0.2445
Malaysia,MYS,1944,0.201
Malaysia,MYS,1945,0.1097
Malaysia,MYS,1946,0.1065
Malaysia,MYS,1947,0.1055
Malaysia,MYS,1948,0.1723
Malaysia,MYS,1949,0.174
Malaysia,MYS,1950,0.0636
Malaysia,MYS,1951,0.0644
Malaysia,MYS,1952,0.0556
Malaysia,MYS,1953,0.0414
Malaysia,MYS,1954,0.0305
Malaysia,MYS,1955,0.0283
Malaysia,MYS,1956,0.0256
Malaysia,MYS,1957,0.0064
Malaysia,MYS,1958,0.0014
Malaysia,MYS,1959,0.0065
Malaysia,MYS,1960,0.0112
Malaysia,MYS,1961,0.0118
Malaysia,MYS,1962,0.0101
Malaysia,MYS,1963,0.0102
Malaysia,MYS,1964,0.0083
Malaysia,MYS,1965,0.0062
Malaysia,MYS,1966,0.0064
Malaysia,MYS,1967,0.0047
Malaysia,MYS,1968,0.0046
Malaysia,MYS,1969,0.0056
Malaysia,MYS,1970,0.0058
Malaysia,MYS,1971,0.0139
Malaysia,MYS,1972,0.0029
Malaysia,MYS,1973,0.0111
Malaysia,MYS,1974,0.0136
Malaysia,MYS,1975,0.0057
Malaysia,MYS,1976,0.0076
Malaysia,MYS,1977,0.0092
Malaysia,MYS,1978,0.007
Malaysia,MYS,1979,0.0101
Malaysia,MYS,1980,0.0149
Malaysia,MYS,1981,0.0272
Malaysia,MYS,1982,0.0246
Malaysia,MYS,1983,0.067
Malaysia,MYS,1984,0.0719
Malaysia,MYS,1985,0.0923
Malaysia,MYS,1986,0.0662
Malaysia,MYS,1987,0.0787
Malaysia,MYS,1988,0.0682
Malaysia,MYS,1989,0.274
Malaysia,MYS,1990,0.3002
Malaysia,MYS,1991,0.3278
Malaysia,MYS,1992,0.3328
Malaysia,MYS,1993,0.2764
Malaysia,MYS,1994,0.312
Malaysia,MYS,1995,0.309
Malaysia,MYS,1996,0.3682
Malaysia,MYS,1997,0.2957
Malaysia,MYS,1998,0.2841
Malaysia,MYS,1999,0.2298
Malaysia,MYS,2000,0.3395
Malaysia,MYS,2001,0.4188
Malaysia,MYS,2002,0.5182
Malaysia,MYS,2003,0.7374
Malaysia,MYS,2004,1.2592
Malaysia,MYS,2005,1.0163
Malaysia,MYS,2006,1.0162
Malaysia,MYS,2007,1.1203
Malaysia,MYS,2008,1.3966
Malaysia,MYS,2009,1.6799
Malaysia,MYS,2010,1.9618
Malaysia,MYS,2011,1.9386
Malaysia,MYS,2012,2.0596
Malaysia,MYS,2013,1.9678
Malaysia,MYS,2014,1.9375
Malaysia,MYS,2015,2.1908
Malaysia,MYS,2016,2.3153
Malaysia,MYS,2017,2.5272
Malaysia,MYS,2018,2.669
Malaysia,MYS,2019,2.6977
Malaysia,MYS,2020,3.1702
Malta,MLT,1950,0.1527
Malta,MLT,1951,0.1408
Malta,MLT,1952,0.0937
Malta,MLT,1953,0.0819
Malta,MLT,1954,0.1963
Malta,MLT,1955,0.1519
Malta,MLT,1956,0.0468
Malta,MLT,1957,0.0474
Malta,MLT,1958,0.0587
Malta,MLT,1959,0.0352
Malta,MLT,1960,0.0237
Malta,MLT,1961,0.0233
Malta,MLT,1962,0.0232
Malta,MLT,1963,0.023
Malta,MLT,1964,0.0343
Malta,MLT,1965,0.0114
Malta,MLT,1966,0.0227
Malta,MLT,1967,0.0114
Malta,MLT,1968,0.0228
Malta,MLT,1969,0.0114
Malta,MLT,1970,0.0114
Malta,MLT,1973,0.0114
Malta,MLT,1974,0.0113
Malta,MLT,1980,0.0111
Malta,MLT,1981,0.011
Malta,MLT,1982,0.1849
Malta,MLT,1983,0.4095
Malta,MLT,1984,0.7262
Malta,MLT,1985,1.4285
Malta,MLT,1986,0.9437
Malta,MLT,1987,1.1638
Malta,MLT,1988,1.555
Malta,MLT,1989,1.9089
Malta,MLT,1990,1.96
Malta,MLT,1991,1.5749
Malta,MLT,1992,1.318
Malta,MLT,1993,1.9138
Malta,MLT,1994,1.2911
Malta,MLT,1995,0.3265
Malta,MLT,1996,0.0001
Malta,MLT,1997,0.0002
Malta,MLT,1998,0.0002
Malta,MLT,1999,0.0001
Malta,MLT,2000,0.0001
Malta,MLT,2001,0.0002
Malta,MLT,2002,0.0001
Malta,MLT,2003,0.0001
Malta,MLT,2004,0.0001
Malta,MLT,2005,0.0002
Malta,MLT,2006,0.0001
Malta,MLT,2007,0.0001
Malta,MLT,2008,0
Malta,MLT,2009,0.0001
Malta,MLT,2010,0.0001
Malta,MLT,2011,0.0001
Malta,MLT,2012,0
Malta,MLT,2013,0
Malta,MLT,2014,0.0001
Malta,MLT,2015,0.0001
Malta,MLT,2016,0
Malta,MLT,2017,0
Malta,MLT,2018,0
Malta,MLT,2019,0
Malta,MLT,2020,0
Mauritania,MRT,1969,0.0066
Mauritania,MRT,1970,0.0288
Mauritania,MRT,1971,0.0124
Mauritania,MRT,1972,0.0121
Mauritania,MRT,1973,0.0117
Mauritania,MRT,1974,0.0113
Mauritania,MRT,1975,0.011
Mauritania,MRT,1976,0.0107
Mauritania,MRT,1977,0.0105
Mauritania,MRT,1978,0.0101
Mauritania,MRT,1979,0.0122
Mauritania,MRT,1980,0.0096
Mauritania,MRT,1981,0.0093
Mauritania,MRT,1982,0.0112
Mauritania,MRT,1983,0.0109
Mauritania,MRT,1984,0.0106
Mauritania,MRT,1985,0.0103
Mauritania,MRT,1986,0.0079
Mauritania,MRT,1987,0.0078
Mauritania,MRT,1988,0.0076
Mauritania,MRT,1989,0.0074
Mauritania,MRT,1990,0.0072
Mauritania,MRT,1991,0.007
Mauritania,MRT,1992,0.0068
Mauritania,MRT,1993,0.0067
Mauritania,MRT,1994,0.0065
Mauritania,MRT,1995,0.0048
Mauritania,MRT,1996,0.0031
Mauritania,MRT,1997,0.0015
Mauritania,MRT,1998,0.0015
Mauritius,MUS,1950,0.2648
Mauritius,MUS,1951,0.1375
Mauritius,MUS,1952,0.1406
Mauritius,MUS,1953,0.1364
Mauritius,MUS,1954,0.1324
Mauritius,MUS,1955,0.0449
Mauritius,MUS,1956,0.0887
Mauritius,MUS,1957,0.0726
Mauritius,MUS,1958,0.0809
Mauritius,MUS,1959,0.0571
Mauritius,MUS,1960,0.0111
Mauritius,MUS,1961,0.0216
Mauritius,MUS,1962,0.0105
Mauritius,MUS,1963,0.0052
Mauritius,MUS,1964,0.005
Mauritius,MUS,1965,0.0049
Mauritius,MUS,1966,0.0095
Mauritius,MUS,1968,0.0046
Mauritius,MUS,1969,0.0045
Mauritius,MUS,1971,0.0044
Mauritius,MUS,1972,0.0043
Mauritius,MUS,1973,0.0042
Mauritius,MUS,1974,0.0042
Mauritius,MUS,1976,0.004
Mauritius,MUS,1977,0.004
Mauritius,MUS,1978,0.0039
Mauritius,MUS,1979,0.0038
Mauritius,MUS,1980,0.0038
Mauritius,MUS,1981,0.0037
Mauritius,MUS,1982,0.0037
Mauritius,MUS,1983,0.0369
Mauritius,MUS,1984,0.0622
Mauritius,MUS,1985,0.0938
Mauritius,MUS,1986,0.1182
Mauritius,MUS,1987,0.096
Mauritius,MUS,1988,0.106
Mauritius,MUS,1989,0.1892
Mauritius,MUS,1990,0.1874
Mauritius,MUS,1991,0.1642
Mauritius,MUS,1992,0.1759
Mauritius,MUS,1993,0.1531
Mauritius,MUS,1994,0.0822
Mauritius,MUS,1995,0.149
Mauritius,MUS,1996,0.0963
Mauritius,MUS,1997,0.1048
Mauritius,MUS,1998,0.1383
Mauritius,MUS,1999,0.2743
Mauritius,MUS,2000,0.5008
Mauritius,MUS,2001,0.577
Mauritius,MUS,2002,0.6128
Mauritius,MUS,2003,0.6213
Mauritius,MUS,2004,0.5485
Mauritius,MUS,2005,0.6964
Mauritius,MUS,2006,0.9249
Mauritius,MUS,2007,1.072
Mauritius,MUS,2008,1.2447
Mauritius,MUS,2009,1.134
Mauritius,MUS,2010,1.2595
Mauritius,MUS,2011,1.2037
Mauritius,MUS,2012,1.2657
Mauritius,MUS,2013,1.3308
Mauritius,MUS,2014,1.3801
Mauritius,MUS,2015,1.3382
Mauritius,MUS,2016,1.3589
Mauritius,MUS,2017,1.4111
Mauritius,MUS,2018,1.3387
Mauritius,MUS,2019,1.1327
Mauritius,MUS,2020,1.1755
Mexico,MEX,1891,0.0442
Mexico,MEX,1892,0.0485
Mexico,MEX,1893,0.0438
Mexico,MEX,1894,0.0438
Mexico,MEX,1895,0.0396
Mexico,MEX,1896,0.0457
Mexico,MEX,1897,0.0536
Mexico,MEX,1898,0.0565
Mexico,MEX,1899,0.0571
Mexico,MEX,1900,0.0747
Mexico,MEX,1901,0.0963
Mexico,MEX,1902,0.1031
Mexico,MEX,1903,0.1106
Mexico,MEX,1904,0.119
Mexico,MEX,1905,0.1135
Mexico,MEX,1906,0.1196
Mexico,MEX,1907,0.1249
Mexico,MEX,1908,0.1417
Mexico,MEX,1909,0.169
Mexico,MEX,1910,0.1746
Mexico,MEX,1911,0.1803
Mexico,MEX,1912,0.1263
Mexico,MEX,1913,0.0772
Mexico,MEX,1914,0.1004
Mexico,MEX,1915,0.0581
Mexico,MEX,1916,0.0387
Mexico,MEX,1917,0.0557
Mexico,MEX,1918,0.101
Mexico,MEX,1919,0.0896
Mexico,MEX,1920,0.0918
Mexico,MEX,1921,0.0935
Mexico,MEX,1922,0.1173
Mexico,MEX,1923,0.1564
Mexico,MEX,1924,0.15
Mexico,MEX,1925,0.1742
Mexico,MEX,1926,0.1557
Mexico,MEX,1927,0.1208
Mexico,MEX,1928,0.1182
Mexico,MEX,1929,0.12
Mexico,MEX,1930,0.145
Mexico,MEX,1931,0.1018
Mexico,MEX,1932,0.0749
Mexico,MEX,1933,0.0691
Mexico,MEX,1934,0.0819
Mexico,MEX,1935,0.1294
Mexico,MEX,1936,0.1325
Mexico,MEX,1937,0.1237
Mexico,MEX,1938,0.107
Mexico,MEX,1939,0.084
Mexico,MEX,1940,0.0764
Mexico,MEX,1941,0.0781
Mexico,MEX,1942,0.0809
Mexico,MEX,1943,0.0901
Mexico,MEX,1944,0.0747
Mexico,MEX,1945,0.0732
Mexico,MEX,1946,0.0757
Mexico,MEX,1947,0.0778
Mexico,MEX,1948,0.0764
Mexico,MEX,1949,0.0753
Mexico,MEX,1950,0.0665
Mexico,MEX,1951,0.074
Mexico,MEX,1952,0.088
Mexico,MEX,1953,0.0926
Mexico,MEX,1954,0.084
Mexico,MEX,1955,0.0829
Mexico,MEX,1956,0.0845
Mexico,MEX,1957,0.0829
Mexico,MEX,1958,0.0814
Mexico,MEX,1959,0.0856
Mexico,MEX,1960,0.0924
Mexico,MEX,1961,0.0918
Mexico,MEX,1962,0.0925
Mexico,MEX,1963,0.0983
Mexico,MEX,1964,0.099
Mexico,MEX,1965,0.0923
Mexico,MEX,1966,0.0974
Mexico,MEX,1967,0.1068
Mexico,MEX,1968,0.1201
Mexico,MEX,1969,0.1243
Mexico,MEX,1970,0.1314
Mexico,MEX,1971,0.1399
Mexico,MEX,1972,0.1491
Mexico,MEX,1973,0.1604
Mexico,MEX,1974,0.1922
Mexico,MEX,1975,0.188
Mexico,MEX,1976,0.1907
Mexico,MEX,1977,0.1993
Mexico,MEX,1978,0.245
Mexico,MEX,1979,0.2615
Mexico,MEX,1980,0.1574
Mexico,MEX,1981,0.1233
Mexico,MEX,1982,0.1455
Mexico,MEX,1983,0.1465
Mexico,MEX,1984,0.1421
Mexico,MEX,1985,0.1697
Mexico,MEX,1986,0.16
Mexico,MEX,1987,0.1464
Mexico,MEX,1988,0.1368
Mexico,MEX,1989,0.1497
Mexico,MEX,1990,0.1893
Mexico,MEX,1991,0.1814
Mexico,MEX,1992,0.17
Mexico,MEX,1993,0.2054
Mexico,MEX,1994,0.2246
Mexico,MEX,1995,0.2429
Mexico,MEX,1996,0.2705
Mexico,MEX,1997,0.2703
Mexico,MEX,1998,0.2735
Mexico,MEX,1999,0.2667
Mexico,MEX,2000,0.27
Mexico,MEX,2001,0.3055
Mexico,MEX,2002,0.3413
Mexico,MEX,2003,0.4119
Mexico,MEX,2004,0.3625
Mexico,MEX,2005,0.4416
Mexico,MEX,2006,0.4675
Mexico,MEX,2007,0.4199
Mexico,MEX,2008,0.368
Mexico,MEX,2009,0.3629
Mexico,MEX,2010,0.4475
Mexico,MEX,2011,0.4844
Mexico,MEX,2012,0.4197
Mexico,MEX,2013,0.4206
Mexico,MEX,2014,0.4067
Mexico,MEX,2015,0.362
Mexico,MEX,2016,0.3861
Mexico,MEX,2017,0.3889
Mexico,MEX,2018,0.3645
Mexico,MEX,2019,0.3442
Mexico,MEX,2020,0.1314
Moldova,MDA,1830,0.0003
Moldova,MDA,1831,0.0003
Moldova,MDA,1832,0.0002
Moldova,MDA,1833,0.0002
Moldova,MDA,1850,0.0013
Moldova,MDA,1855,0.0038
Moldova,MDA,1858,0.0052
Moldova,MDA,1859,0.0054
Moldova,MDA,1860,0.0068
Moldova,MDA,1861,0.0086
Moldova,MDA,1862,0.0077
Moldova,MDA,1863,0.0078
Moldova,MDA,1864,0.0085
Moldova,MDA,1865,0.0079
Moldova,MDA,1866,0.0264
Moldova,MDA,1867,0.0298
Moldova,MDA,1868,0.0233
Moldova,MDA,1869,0.0322
Moldova,MDA,1870,0.0348
Moldova,MDA,1871,0.0477
Moldova,MDA,1872,0.0484
Moldova,MDA,1873,0.0426
Moldova,MDA,1874,0.0499
Moldova,MDA,1875,0.0543
Moldova,MDA,1876,0.0634
Moldova,MDA,1877,0.0589
Moldova,MDA,1878,0.0782
Moldova,MDA,1879,0.0749
Moldova,MDA,1880,0.0881
Moldova,MDA,1881,0.0833
Moldova,MDA,1882,0.0859
Moldova,MDA,1883,0.0981
Moldova,MDA,1884,0.0825
Moldova,MDA,1885,0.0808
Moldova,MDA,1886,0.0814
Moldova,MDA,1887,0.0744
Moldova,MDA,1888,0.0744
Moldova,MDA,1889,0.085
Moldova,MDA,1890,0.0896
Moldova,MDA,1891,0.0884
Moldova,MDA,1892,0.0945
Moldova,MDA,1893,0.1088
Moldova,MDA,1894,0.1214
Moldova,MDA,1895,0.1167
Moldova,MDA,1896,0.1208
Moldova,MDA,1897,0.1407
Moldova,MDA,1898,0.1552
Moldova,MDA,1899,0.1934
Moldova,MDA,1900,0.211
Moldova,MDA,1901,0.1957
Moldova,MDA,1902,0.1918
Moldova,MDA,1903,0.2016
Moldova,MDA,1904,0.236
Moldova,MDA,1905,0.2442
Moldova,MDA,1906,0.2765
Moldova,MDA,1907,0.3198
Moldova,MDA,1908,0.3199
Moldova,MDA,1909,0.3316
Moldova,MDA,1910,0.3102
Moldova,MDA,1911,0.3396
Moldova,MDA,1912,0.4078
Moldova,MDA,1913,0.4675
Moldova,MDA,1914,0.386
Moldova,MDA,1915,0.313
Moldova,MDA,1916,0.3298
Moldova,MDA,1917,0.3087
Moldova,MDA,1918,0.117
Moldova,MDA,1919,0.0729
Moldova,MDA,1920,0.0685
Moldova,MDA,1921,0.0817
Moldova,MDA,1922,0.0983
Moldova,MDA,1923,0.1061
Moldova,MDA,1924,0.141
Moldova,MDA,1925,0.1291
Moldova,MDA,1926,0.2164
Moldova,MDA,1927,0.273
Moldova,MDA,1928,0.3224
Moldova,MDA,1929,0.3156
Moldova,MDA,1930,0.3313
Moldova,MDA,1931,0.3915
Moldova,MDA,1932,0.5109
Moldova,MDA,1933,0.6126
Moldova,MDA,1934,0.7673
Moldova,MDA,1935,0.9002
Moldova,MDA,1936,1.0536
Moldova,MDA,1937,1.0538
Moldova,MDA,1938,1.0996
Moldova,MDA,1939,1.1071
Moldova,MDA,1940,1.4313
Moldova,MDA,1941,1.1532
Moldova,MDA,1942,0.3954
Moldova,MDA,1943,0.4807
Moldova,MDA,1944,0.7306
Moldova,MDA,1945,1.152
Moldova,MDA,1946,1.2691
Moldova,MDA,1947,1.5069
Moldova,MDA,1948,1.5546
Moldova,MDA,1949,1.7272
Moldova,MDA,1950,1.888
Moldova,MDA,1951,2.0142
Moldova,MDA,1952,2.0614
Moldova,MDA,1953,2.0833
Moldova,MDA,1954,2.1969
Moldova,MDA,1955,2.3853
Moldova,MDA,1956,2.4535
Moldova,MDA,1957,2.5325
Moldova,MDA,1958,2.5147
Moldova,MDA,1959,2.4784
Moldova,MDA,1960,2.3915
Moldova,MDA,1961,2.2661
Moldova,MDA,1962,2.1612
Moldova,MDA,1963,2.1843
Moldova,MDA,1964,2.205
Moldova,MDA,1965,2.2384
Moldova,MDA,1966,2.2682
Moldova,MDA,1967,2.2198
Moldova,MDA,1968,2.1388
Moldova,MDA,1969,2.1177
Moldova,MDA,1970,2.1945
Moldova,MDA,1971,2.2064
Moldova,MDA,1972,2.2151
Moldova,MDA,1973,2.1822
Moldova,MDA,1974,2.1332
Moldova,MDA,1975,2.1691
Moldova,MDA,1976,2.2198
Moldova,MDA,1977,2.2364
Moldova,MDA,1978,2.1741
Moldova,MDA,1979,2.1645
Moldova,MDA,1980,2.2753
Moldova,MDA,1981,2.0211
Moldova,MDA,1982,2.0417
Moldova,MDA,1983,2.0209
Moldova,MDA,1984,2.0178
Moldova,MDA,1985,2.3383
Moldova,MDA,1986,2.4929
Moldova,MDA,1987,2.4656
Moldova,MDA,1988,2.1461
Moldova,MDA,1989,2.0119
Moldova,MDA,1990,1.7096
Moldova,MDA,1991,1.4848
Moldova,MDA,1992,0.9158
Moldova,MDA,1993,0.8776
Moldova,MDA,1994,0.8482
Moldova,MDA,1995,0.5174
Moldova,MDA,1996,0.4592
Moldova,MDA,1997,0.2325
Moldova,MDA,1998,0.2309
Moldova,MDA,1999,0.1059
Moldova,MDA,2000,0.0872
Moldova,MDA,2001,0.0621
Moldova,MDA,2002,0.0666
Moldova,MDA,2003,0.0808
Moldova,MDA,2004,0.0765
Moldova,MDA,2005,0.0688
Moldova,MDA,2006,0.0831
Moldova,MDA,2007,0.0408
Moldova,MDA,2008,0.0793
Moldova,MDA,2009,0.0849
Moldova,MDA,2010,0.0798
Moldova,MDA,2011,0.0817
Moldova,MDA,2012,0.1016
Moldova,MDA,2013,0.1358
Moldova,MDA,2014,0.0899
Moldova,MDA,2015,0.0908
Moldova,MDA,2016,0.0685
Moldova,MDA,2017,0.0993
Moldova,MDA,2018,0.076
Moldova,MDA,2019,0.0706
Moldova,MDA,2020,0.0908
Mongolia,MNG,1950,0.3663
Mongolia,MNG,1951,0.3694
Mongolia,MNG,1952,0.3719
Mongolia,MNG,1953,0.3695
Mongolia,MNG,1954,0.3729
Mongolia,MNG,1955,0.3771
Mongolia,MNG,1956,0.4453
Mongolia,MNG,1957,0.4898
Mongolia,MNG,1958,0.7797
Mongolia,MNG,1959,0.9032
Mongolia,MNG,1960,0.8359
Mongolia,MNG,1961,0.9028
Mongolia,MNG,1962,1.4057
Mongolia,MNG,1963,0.9842
Mongolia,MNG,1964,1.3128
Mongolia,MNG,1965,1.2113
Mongolia,MNG,1966,1.1754
Mongolia,MNG,1967,1.2243
Mongolia,MNG,1968,1.4084
Mongolia,MNG,1969,1.5102
Mongolia,MNG,1970,1.5472
Mongolia,MNG,1971,1.5877
Mongolia,MNG,1972,1.6555
Mongolia,MNG,1973,1.6703
Mongolia,MNG,1974,1.7398
Mongolia,MNG,1975,1.8844
Mongolia,MNG,1976,1.9892
Mongolia,MNG,1977,2.2563
Mongolia,MNG,1978,2.5106
Mongolia,MNG,1979,2.7086
Mongolia,MNG,1980,2.9058
Mongolia,MNG,1981,2.6146
Mongolia,MNG,1982,2.533
Mongolia,MNG,1983,2.5884
Mongolia,MNG,1984,2.9298
Mongolia,MNG,1985,3.4264
Mongolia,MNG,1986,3.567
Mongolia,MNG,1987,3.7836
Mongolia,MNG,1988,4.1401
Mongolia,MNG,1989,3.6657
Mongolia,MNG,1990,3.345
Mongolia,MNG,1991,4.5873
Mongolia,MNG,1992,4.0992
Mongolia,MNG,1993,3.3561
Mongolia,MNG,1994,2.982
Mongolia,MNG,1995,2.9768
Mongolia,MNG,1996,2.9498
Mongolia,MNG,1997,2.7922
Mongolia,MNG,1998,2.7313
Mongolia,MNG,1999,2.6506
Mongolia,MNG,2000,2.5596
Mongolia,MNG,2001,2.627
Mongolia,MNG,2002,2.7741
Mongolia,MNG,2003,2.5854
Mongolia,MNG,2004,2.72
Mongolia,MNG,2005,2.6972
Mongolia,MNG,2006,2.8798
Mongolia,MNG,2007,3.6897
Mongolia,MNG,2008,3.5486
Mongolia,MNG,2009,3.9819
Mongolia,MNG,2010,4.11
Mongolia,MNG,2011,6.5705
Mongolia,MNG,2012,11.1151
Mongolia,MNG,2013,13.8077
Mongolia,MNG,2014,8.8481
Mongolia,MNG,2015,6.5691
Mongolia,MNG,2016,7.2263
Mongolia,MNG,2017,9.6584
Mongolia,MNG,2018,13.5143
Mongolia,MNG,2019,26.0035
Mongolia,MNG,2020,25.5041
Montenegro,MNE,1885,0.0013
Montenegro,MNE,1890,0.0035
Montenegro,MNE,1891,0.004
Montenegro,MNE,1892,0.0044
Montenegro,MNE,1893,0.0076
Montenegro,MNE,1894,0.0143
Montenegro,MNE,1895,0.0141
Montenegro,MNE,1896,0.0155
Montenegro,MNE,1897,0.0119
Montenegro,MNE,1898,0.0177
Montenegro,MNE,1899,0.0204
Montenegro,MNE,1900,0.0272
Montenegro,MNE,1901,0.0292
Montenegro,MNE,1902,0.0269
Montenegro,MNE,1903,0.0288
Montenegro,MNE,1904,0.0302
Montenegro,MNE,1905,0.0323
Montenegro,MNE,1906,0.0381
Montenegro,MNE,1907,0.0381
Montenegro,MNE,1908,0.0404
Montenegro,MNE,1909,0.0411
Montenegro,MNE,1910,0.0404
Montenegro,MNE,1911,0.0437
Montenegro,MNE,1912,0.0448
Montenegro,MNE,1913,0.124
Montenegro,MNE,1919,0.0926
Montenegro,MNE,1920,0.1238
Montenegro,MNE,1921,0.1326
Montenegro,MNE,1922,0.1892
Montenegro,MNE,1923,0.2084
Montenegro,MNE,1924,0.215
Montenegro,MNE,1925,0.2363
Montenegro,MNE,1926,0.2306
Montenegro,MNE,1927,0.2619
Montenegro,MNE,1928,0.2995
Montenegro,MNE,1929,0.3295
Montenegro,MNE,1930,0.3079
Montenegro,MNE,1931,0.2919
Montenegro,MNE,1932,0.264
Montenegro,MNE,1933,0.246
Montenegro,MNE,1934,0.2589
Montenegro,MNE,1935,0.274
Montenegro,MNE,1936,0.269
Montenegro,MNE,1937,0.3042
Montenegro,MNE,1938,0.3003
Montenegro,MNE,1939,0.3172
Montenegro,MNE,1940,0.3672
Montenegro,MNE,1945,0.1903
Montenegro,MNE,1946,0.38
Montenegro,MNE,1947,0.532
Montenegro,MNE,1948,0.6037
Montenegro,MNE,1949,0.6896
Montenegro,MNE,1950,0.6256
Montenegro,MNE,1951,0.5825
Montenegro,MNE,1952,0.5808
Montenegro,MNE,1953,0.5439
Montenegro,MNE,1954,0.6364
Montenegro,MNE,1955,0.7165
Montenegro,MNE,1956,0.8023
Montenegro,MNE,1957,0.8503
Montenegro,MNE,1958,0.8194
Montenegro,MNE,1959,0.9196
Montenegro,MNE,1960,0.9768
Montenegro,MNE,1961,1.0045
Montenegro,MNE,1962,0.9992
Montenegro,MNE,1963,1.0817
Montenegro,MNE,1964,1.1962
Montenegro,MNE,1965,1.1831
Montenegro,MNE,1966,1.1375
Montenegro,MNE,1967,1.0841
Montenegro,MNE,1968,1.1249
Montenegro,MNE,1969,1.1442
Montenegro,MNE,1970,1.4815
Montenegro,MNE,1971,1.6242
Montenegro,MNE,1972,1.5185
Montenegro,MNE,1973,1.5501
Montenegro,MNE,1974,1.5586
Montenegro,MNE,1975,1.6411
Montenegro,MNE,1976,1.6339
Montenegro,MNE,1977,1.5391
Montenegro,MNE,1978,1.6006
Montenegro,MNE,1979,1.6793
Montenegro,MNE,1980,1.6344
Montenegro,MNE,1981,2.118
Montenegro,MNE,1982,1.8354
Montenegro,MNE,1983,2.027
Montenegro,MNE,1984,2.1877
Montenegro,MNE,1985,2.2293
Montenegro,MNE,1986,2.2729
Montenegro,MNE,1987,2.2353
Montenegro,MNE,1988,2.2677
Montenegro,MNE,1989,2.3004
Montenegro,MNE,1990,2.2238
Montenegro,MNE,1991,1.4055
Montenegro,MNE,1992,1.9152
Montenegro,MNE,1993,1.7341
Montenegro,MNE,1994,1.7034
Montenegro,MNE,1995,1.7955
Montenegro,MNE,1996,1.8067
Montenegro,MNE,1997,1.7674
Montenegro,MNE,1998,2.0214
Montenegro,MNE,1999,1.5604
Montenegro,MNE,2000,2.0041
Montenegro,MNE,2001,1.9308
Montenegro,MNE,2002,1.9914
Montenegro,MNE,2003,2.0989
Montenegro,MNE,2004,2.1859
Montenegro,MNE,2005,1.6118
Montenegro,MNE,2006,2.034
Montenegro,MNE,2007,1.6529
Montenegro,MNE,2008,2.4331
Montenegro,MNE,2009,1.3117
Montenegro,MNE,2010,2.6
Montenegro,MNE,2011,2.682
Montenegro,MNE,2012,2.4059
Montenegro,MNE,2013,2.3184
Montenegro,MNE,2014,2.2628
Montenegro,MNE,2015,2.3844
Montenegro,MNE,2016,1.8867
Montenegro,MNE,2017,1.915
Montenegro,MNE,2018,2.2645
Montenegro,MNE,2019,2.6313
Montenegro,MNE,2020,2.2094
Morocco,MAR,1930,0.0006
Morocco,MAR,1931,0.0023
Morocco,MAR,1932,0.006
Morocco,MAR,1933,0.0108
Morocco,MAR,1934,0.0138
Morocco,MAR,1935,0.0198
Morocco,MAR,1936,0.0184
Morocco,MAR,1937,0.0387
Morocco,MAR,1938,0.0503
Morocco,MAR,1939,0.0403
Morocco,MAR,1940,0.0496
Morocco,MAR,1941,0.0474
Morocco,MAR,1942,0.0398
Morocco,MAR,1943,0.0337
Morocco,MAR,1944,0.0436
Morocco,MAR,1945,0.0575
Morocco,MAR,1946,0.0698
Morocco,MAR,1947,0.0834
Morocco,MAR,1948,0.0888
Morocco,MAR,1949,0.1027
